customer_id,age,income,employment_status,loan_amount,loan_type,credit_score,missed_payments,last_payment_date,account_status,region
CUST3270,50.0,109389,,556705.0,Auto,656,1,2025-12-29 06:39:58.485925,Active,East
CUST3271,55.0,42337,Business,,Personal,628,3,2026-05-10 06:39:58.485947,Default,North
CUST3272,30.0,41684,Student,667345.0,Auto,728,3,2026-01-15 06:39:58.485950,Active,South
CUST3273,34.0,127340,Business,734392.0,Personal,723,0,2026-04-16 06:39:58.485981,Delayed,South
CUST3274,38.0,109312,Business,76015.0,Business,658,0,2026-05-09 06:39:58.485983,Default,South
CUST3275,26.0,23009,Self-employed,104306.0,Business,791,3,2025-12-20 06:39:58.485985,Delayed,East
CUST3276,47.0,141025,Salaried,147375.0,Personal,685,4,2025-11-28 06:39:58.485987,Delayed,East
CUST3277,24.0,96216,,430445.0,Auto,799,4,2025-12-20 06:39:58.485989,Default,South
CUST3278,24.0,93034,Student,473574.0,Home,670,5,2025-12-31 06:39:58.486007,Active,South
CUST3279,49.0,123306,Business,332868.0,Personal,688,3,2026-04-13 06:39:58.486009,Delayed,East
CUST3280,51.0,46206,,592606.0,Auto,697,4,2026-01-25 06:39:58.486011,Active,West
CUST3281,27.0,64910,Business,798423.0,Business,643,5,2026-03-08 06:39:58.486013,Default,North
CUST3282,29.0,97986,Salaried,401591.0,Home,775,5,2026-04-22 06:39:58.486032,Active,North
CUST3283,57.0,66250,,147375.0,Business,715,3,2025-12-21 06:39:58.486034,Active,East
CUST3284,51.0,21161,Student,593647.0,Personal,674,5,2026-04-23 06:39:58.486036,Default,East
CUST3285,47.0,82559,Business,229243.0,Business,742,0,2026-04-01 06:39:58.486038,Active,West
CUST3286,36.0,66250,Salaried,524406.0,Business,762,0,2025-12-09 06:39:58.486040,Delayed,South
CUST3287,50.0,22176,,269248.0,Personal,622,0,2026-02-02 06:39:58.486042,Delayed,East
CUST3288,27.0,73865,Business,,Home,780,1,2026-03-11 06:39:58.486044,Delayed,West
CUST3289,59.0,87613,Business,229243.0,Personal,644,0,2025-12-08 06:39:58.486045,Active,East
CUST3290,44.0,68443,Student,364380.0,Auto,691,0,2026-04-07 06:39:58.486047,Delayed,South
CUST3291,28.0,122171,Salaried,629885.0,Personal,612,3,2026-02-26 06:39:58.486049,Active,East
CUST3292,21.0,104149,Self-employed,580553.0,Personal,633,4,2025-12-02 06:39:58.486051,Active,South
CUST3293,34.0,90409,Business,755641.0,Home,765,4,2025-11-20 06:39:58.486053,Active,West
CUST3294,22.0,124940,,473574.0,Auto,669,0,2026-02-08 06:39:58.486055,Active,North
CUST3295,55.0,51831,Student,401591.0,Business,707,0,2026-03-03 06:39:58.486057,Default,West
CUST3296,23.0,31984,Student,340449.0,Business,795,0,2025-11-17 06:39:58.486059,Delayed,North
CUST3297,33.0,103291,Business,147375.0,Business,732,5,2026-04-08 06:39:58.486061,Delayed,West
CUST3298,44.0,34758,Business,286692.0,Business,725,3,2026-04-07 06:39:58.486063,Active,North
CUST3299,29.0,136595,Business,649181.0,Home,767,3,2026-05-05 06:39:58.486073,Default,West
CUST3300,40.0,24675,Self-employed,778468.0,Auto,797,3,2026-05-01 06:39:58.486075,Active,South
CUST3301,55.0,148180,Business,147375.0,Home,620,4,2026-01-25 06:39:58.486077,Delayed,North
CUST3302,31.0,22176,Salaried,,Personal,755,1,2026-05-04 06:39:58.486079,Delayed,North
CUST3303,46.0,51831,,609863.0,Auto,730,4,2025-11-26 06:39:58.486081,Default,South
CUST3304,59.0,28635,Business,798423.0,Auto,622,3,2026-04-21 06:39:58.486102,Active,South
CUST3305,21.0,53065,Self-employed,269248.0,Business,799,2,2025-12-06 06:39:58.486104,Default,North
CUST3306,32.0,144011,,732358.0,Business,618,1,2025-12-28 06:39:58.486106,Active,North
CUST3307,51.0,147359,Student,303928.0,Business,649,0,2026-03-18 06:39:58.486108,Default,North
CUST3308,50.0,104149,Business,798423.0,Business,abc,5,2026-01-26 06:39:58.486110,Delayed,East
CUST3309,35.0,46627,,201601.0,Personal,785,4,2025-11-23 06:39:58.486112,Default,West
CUST3310,51.0,55422,Student,455486.0,Business,619,5,2026-04-02 06:39:58.486114,Delayed,South
CUST3311,51.0,132025,Self-employed,229243.0,Home,715,1,2026-02-10 06:39:58.486116,Delayed,South
CUST3312,53.0,49327,Salaried,87355.0,Auto,691,2,2025-12-23 06:39:58.486118,Active,West
CUST3313,30.0,99443,Business,570335.0,Personal,692,1,2025-12-05 06:39:58.486138,Default,South
CUST3314,29.0,140544,Salaried,578671.0,Personal,799,4,2025-12-14 06:39:58.486140,Default,South
CUST3315,34.0,66418,Self-employed,755641.0,Auto,682,3,2026-03-07 06:39:58.486142,Default,North
CUST3316,36.0,20320,,683969.0,Auto,652,0,2026-04-30 06:39:58.486145,Default,South
CUST3317,59.0,135614,,473574.0,Auto,722,3,2025-12-15 06:39:58.486147,Active,East
CUST3318,37.0,127340,Self-employed,595946.0,Personal,684,3,2025-12-17 06:39:58.486149,Active,East
CUST3319,28.0,118064,Self-employed,87690.0,Home,681,4,2026-04-18 06:39:58.486152,Active,North
CUST3320,44.0,73865,Business,723769.0,Home,608,3,2026-01-24 06:39:58.486154,Delayed,North
CUST3321,59.0,28635,Student,537943.0,Auto,603,3,2026-01-18 06:39:58.486156,Delayed,South
CUST3322,33.0,30068,Salaried,561933.0,Personal,768,4,2026-02-12 06:39:58.486159,Delayed,North
CUST3323,44.0,143220,Salaried,617152.0,Business,624,4,2025-12-11 06:39:58.486161,Active,North
CUST3324,41.0,23009,,167255.0,Personal,633,2,2026-05-14 06:39:58.486163,Delayed,West
CUST3325,49.0,108774,,87690.0,Auto,672,3,2026-01-13 06:39:58.486165,Default,North
CUST3326,39.0,61777,Business,556705.0,Personal,736,1,2026-03-02 06:39:58.486168,Delayed,East
CUST3327,40.0,84892,Self-employed,617152.0,Personal,681,0,2026-04-22 06:39:58.486170,Active,South
CUST3328,51.0,27135,Salaried,617152.0,Personal,740,5,2026-01-29 06:39:58.486172,Active,North
CUST3329,40.0,64910,Business,,Business,736,0,2026-01-01 06:39:58.486174,Active,West
CUST3330,54.0,42337,,451914.0,Auto,603,4,2026-04-26 06:39:58.486176,Active,South
CUST3331,51.0,134817,,798423.0,Auto,761,5,2026-01-14 06:39:58.486183,Default,South
CUST3332,49.0,115849,Salaried,629885.0,Auto,606,4,2026-01-25 06:39:58.486188,Delayed,South
CUST3333,58.0,82559,,146917.0,Home,614,2,2026-03-01 06:39:58.486192,Delayed,West
CUST3334,31.0,28635,,593647.0,Home,637,3,2026-04-25 06:39:58.486197,Active,East
CUST3335,37.0,75913,Student,201601.0,Auto,690,4,2026-01-31 06:39:58.486201,Delayed,West
CUST3336,40.0,110071,Self-employed,649181.0,Personal,651,4,2026-05-12 06:39:58.486205,Default,West
CUST3337,32.0,120667,,683969.0,Personal,680,0,2026-02-11 06:39:58.486209,Active,South
CUST3338,40.0,126985,Student,327941.0,Auto,699,3,2026-03-22 06:39:58.486213,Delayed,West
CUST3339,27.0,46627,Business,342560.0,Business,606,2,2026-01-15 06:39:58.486217,Delayed,South
CUST3340,59.0,78251,,192957.0,Business,706,4,2026-03-23 06:39:58.486222,Delayed,North
CUST3341,26.0,27135,Business,342560.0,Personal,644,4,2026-04-18 06:39:58.486226,Delayed,North
CUST3342,42.0,108774,,473574.0,Personal,658,4,2026-05-06 06:39:58.486230,Active,West
CUST3343,51.0,22176,Salaried,609863.0,Home,721,0,2026-02-09 06:39:58.486235,Active,East
CUST3344,30.0,61777,Student,104306.0,Business,620,4,2026-01-08 06:39:58.486239,Default,South
CUST3345,41.0,99443,Student,742255.0,Personal,755,4,2026-04-01 06:39:58.486243,Active,West
CUST3346,41.0,84892,Salaried,629885.0,Personal,602,0,2026-05-04 06:39:58.486246,Delayed,West
CUST3347,44.0,127340,Self-employed,,Auto,741,4,2026-02-26 06:39:58.486248,Delayed,East
CUST3348,41.0,27135,Student,177192.0,Home,601,3,2025-12-02 06:39:58.486251,Delayed,South
CUST3349,47.0,120766,Business,732358.0,Business,628,3,2025-12-13 06:39:58.486253,Default,West
CUST3350,48.0,131399,Student,253811.0,Business,745,0,2026-05-10 06:39:58.486255,Active,East
CUST3351,32.0,120667,Self-employed,303928.0,Home,636,3,2026-04-29 06:39:58.486257,Active,South
CUST3352,37.0,55422,Business,455486.0,Personal,772,5,2026-05-15 06:39:58.486260,Active,North
CUST3353,21.0,53065,Business,145057.0,Business,644,5,2026-03-11 06:39:58.486262,Delayed,East
CUST3354,48.0,20287,Salaried,76015.0,Business,751,5,2026-02-09 06:39:58.486264,Delayed,West
CUST3355,40.0,144062,,104306.0,Business,719,2,2025-12-02 06:39:58.486267,Delayed,North
CUST3356,34.0,144011,Salaried,798423.0,Auto,645,4,2025-12-31 06:39:58.486269,Default,South
CUST3357,46.0,90409,,457522.0,Home,739,2,2026-04-29 06:39:58.486271,Default,East
CUST3358,50.0,20320,Salaried,382643.0,Business,652,3,2026-04-05 06:39:58.486273,Delayed,North
CUST3359,34.0,81386,,194318.0,Home,644,0,2025-12-05 06:39:58.486276,Default,North
CUST3360,42.0,123306,Student,145057.0,Personal,631,5,2025-11-30 06:39:58.486278,Default,West
CUST3361,43.0,95910,Business,130294.0,Home,617,0,2025-12-14 06:39:58.486280,Default,North
CUST3362,32.0,66686,,578671.0,Auto,612,2,2026-04-24 06:39:58.486282,Active,West
CUST3363,41.0,144011,Student,248573.0,Auto,731,3,2026-04-11 06:39:58.486284,Default,South
CUST3364,56.0,58751,Self-employed,286692.0,Home,622,4,2026-04-05 06:39:58.486287,Delayed,West
CUST3365,52.0,97986,Salaried,229243.0,Auto,661,3,2026-03-29 06:39:58.486289,Active,East
CUST3366,22.0,140544,Self-employed,578671.0,Business,653,5,2026-01-09 06:39:58.486291,Default,North
CUST3367,38.0,75913,Student,253811.0,Auto,abc,3,2026-05-12 06:39:58.486294,Delayed,South
CUST3368,42.0,69346,Self-employed,457522.0,Personal,782,0,2026-03-27 06:39:58.486297,Default,West
CUST3369,48.0,110071,Self-employed,248573.0,Home,668,1,2026-04-19 06:39:58.486299,Delayed,West
CUST3370,49.0,140544,Student,567196.0,Home,767,5,2025-11-19 06:39:58.486301,Delayed,West
CUST3371,58.0,40666,Business,364380.0,Personal,613,4,2026-03-26 06:39:58.486303,Default,South
CUST3372,44.0,123306,,555074.0,Personal,697,5,2025-12-24 06:39:58.486305,Default,South
CUST3373,56.0,53065,Salaried,793987.0,Personal,627,5,2025-12-03 06:39:58.486308,Active,East
CUST3374,27.0,110417,,580553.0,Personal,799,4,2026-02-12 06:39:58.486310,Default,South
CUST3375,35.0,59321,Salaried,314052.0,Business,694,5,2026-03-04 06:39:58.486312,Delayed,West
CUST3376,27.0,82559,,364380.0,Auto,670,0,2026-04-05 06:39:58.486315,Active,South
CUST3377,,23178,Self-employed,332868.0,Auto,666,3,2026-03-04 06:39:58.486317,Delayed,West
CUST3378,24.0,69346,Business,769366.0,Business,756,0,2026-02-25 06:39:58.486319,Delayed,East
CUST3379,22.0,49327,Self-employed,667345.0,Personal,699,3,2026-02-09 06:39:58.486321,Default,East
CUST3380,,30770,Business,147375.0,Home,660,1,2025-12-05 06:39:58.486323,Delayed,West
CUST3381,23.0,68899,Student,192957.0,Home,702,5,2026-03-21 06:39:58.486326,Default,South
CUST3382,59.0,53783,Salaried,342560.0,Home,795,1,2025-12-22 06:39:58.486328,Delayed,South
CUST3383,54.0,135614,Salaried,143566.0,Personal,736,2,2026-03-07 06:39:58.486330,Active,North
CUST3384,51.0,126511,Student,340449.0,Business,718,3,2026-03-19 06:39:58.486332,Default,East
CUST3385,53.0,118064,,87690.0,Business,616,0,2026-02-10 06:39:58.486335,Active,East
CUST3386,44.0,not_available,Student,798423.0,Business,648,0,2026-01-23 06:39:58.486337,Default,West
CUST3387,29.0,141025,Student,506339.0,Auto,790,5,2026-02-19 06:39:58.486339,Active,North
CUST3388,40.0,72550,Business,141426.0,Auto,677,0,2026-05-06 06:39:58.486342,Default,South
CUST3389,58.0,68443,Student,496710.0,Auto,645,2,2025-12-29 06:39:58.486344,Active,West
CUST3390,46.0,105962,Salaried,451914.0,Auto,692,4,2025-11-25 06:39:58.486346,Active,South
CUST3391,46.0,68899,Self-employed,141426.0,Home,720,0,2026-02-15 06:39:58.486348,Default,South
CUST3392,21.0,81386,Business,145057.0,Home,612,5,2025-12-06 06:39:58.486350,Default,South
CUST3393,32.0,73865,Business,575275.0,Business,644,1,2026-04-18 06:39:58.486353,Delayed,North
CUST3394,28.0,49327,,683969.0,Auto,780,0,2026-02-02 06:39:58.486355,Delayed,East
CUST3395,55.0,144011,Self-employed,147375.0,Business,616,0,2026-02-26 06:39:58.486357,Default,East
CUST3396,41.0,101931,Business,604700.0,Personal,646,0,2026-05-02 06:39:58.486360,Default,South
CUST3397,45.0,61777,Student,556705.0,Auto,661,5,2026-04-06 06:39:58.486362,Active,North
CUST3398,31.0,144062,Business,146917.0,Auto,777,4,2026-01-13 06:39:58.486364,Active,South
CUST3399,36.0,73865,Business,145057.0,Business,642,0,2026-02-25 06:39:58.486366,Delayed,South
CUST3400,33.0,85780,Business,87690.0,Business,667,4,2026-02-21 06:39:58.486368,Delayed,West
CUST3401,33.0,41889,,141426.0,Personal,723,4,2026-04-23 06:39:58.486371,Delayed,North
CUST3402,53.0,115849,Business,649181.0,Business,708,2,2026-03-31 06:39:58.486373,Active,North
CUST3403,39.0,126511,Business,734392.0,Auto,799,1,2025-12-29 06:39:58.486375,Active,East
CUST3404,30.0,147359,,141426.0,Home,627,0,2026-03-12 06:39:58.486377,Active,East
CUST3405,35.0,22537,Self-employed,147375.0,Personal,772,0,2026-04-23 06:39:58.486380,Delayed,South
CUST3406,50.0,23178,Salaried,314052.0,Personal,768,0,2026-03-26 06:39:58.486382,Default,West
CUST3407,25.0,35029,,630918.0,Auto,693,4,2026-04-02 06:39:58.486385,Delayed,West
CUST3408,38.0,31984,,314052.0,Home,717,3,2026-04-22 06:39:58.486387,Active,West
CUST3409,56.0,66250,Business,382643.0,Business,763,1,2025-11-22 06:39:58.486389,Delayed,South
CUST3410,23.0,31984,Business,517997.0,Business,690,5,2025-11-21 06:39:58.486392,Delayed,East
CUST3411,23.0,66686,Salaried,253811.0,Home,683,0,2026-02-22 06:39:58.486394,Delayed,North
CUST3412,39.0,101931,Business,629885.0,Home,632,3,2026-03-05 06:39:58.486396,Delayed,South
CUST3413,29.0,24675,Student,763934.0,Auto,624,3,2026-04-04 06:39:58.486398,Active,West
CUST3414,43.0,134456,Business,211704.0,Business,618,3,2026-02-15 06:39:58.486401,Delayed,West
CUST3415,54.0,115849,Business,192957.0,Auto,774,1,2026-04-20 06:39:58.486403,Active,South
CUST3416,45.0,35029,Student,451914.0,Business,705,3,2026-03-02 06:39:58.486405,Delayed,West
CUST3417,56.0,134456,Salaried,649181.0,Business,632,5,2026-05-03 06:39:58.486408,Active,North
CUST3418,57.0,120667,Student,52928.0,Home,666,0,2026-01-19 06:39:58.486410,Default,South
CUST3419,40.0,124940,,556705.0,Auto,741,5,2026-02-14 06:39:58.486413,Active,North
CUST3420,59.0,24675,Student,451914.0,Home,760,0,2026-01-23 06:39:58.486415,Active,East
CUST3421,58.0,120766,Self-employed,629885.0,Auto,641,2,2026-04-24 06:39:58.486417,Default,West
CUST3422,40.0,66418,,228417.0,Business,792,4,2026-04-15 06:39:58.486419,Default,West
CUST3423,29.0,not_available,Business,262104.0,Personal,694,3,2026-03-12 06:39:58.486422,Default,East
CUST3424,57.0,66418,,,Personal,646,5,2025-12-18 06:39:58.486424,Default,East
CUST3425,23.0,51831,Salaried,609863.0,Auto,634,4,2026-02-16 06:39:58.486426,Default,East
CUST3426,39.0,66686,Salaried,401591.0,Auto,716,4,2025-12-18 06:39:58.486428,Default,West
CUST3427,36.0,103291,Student,567196.0,Home,759,4,2026-04-23 06:39:58.486431,Delayed,East
CUST3428,26.0,78251,,517997.0,Business,782,4,2026-04-07 06:39:58.486433,Delayed,South
CUST3429,23.0,53065,Business,778468.0,Personal,781,4,2026-03-23 06:39:58.486435,Default,East
CUST3430,48.0,30068,Salaried,228417.0,Home,675,0,2025-12-28 06:39:58.486438,Active,South
CUST3431,33.0,23009,Business,595946.0,Auto,778,1,2025-11-27 06:39:58.486440,Active,South
CUST3432,22.0,122958,Self-employed,104306.0,Business,786,3,2026-01-14 06:39:58.486442,Default,North
CUST3433,43.0,40666,Salaried,609863.0,Home,799,3,2025-11-23 06:39:58.486444,Delayed,South
CUST3434,56.0,59321,Student,166751.0,Home,741,0,2026-02-21 06:39:58.486447,Delayed,South
CUST3435,35.0,20320,Self-employed,455486.0,Auto,745,5,2026-01-26 06:39:58.486449,Active,East
CUST3436,23.0,110071,,146917.0,Business,727,0,2026-02-26 06:39:58.486451,Default,West
CUST3437,43.0,22176,Business,342560.0,Personal,654,4,2026-05-12 06:39:58.486454,Delayed,East
CUST3438,53.0,134456,Salaried,734392.0,Home,697,1,2026-02-23 06:39:58.486456,Default,North
CUST3439,49.0,75913,Self-employed,451914.0,Auto,783,3,2026-03-14 06:39:58.486458,Default,North
CUST3440,37.0,118071,Self-employed,303928.0,Home,707,5,2026-04-02 06:39:58.486461,Active,West
CUST3441,38.0,110417,Salaried,732358.0,Auto,648,2,2026-03-25 06:39:58.486463,Default,South
CUST3442,50.0,122171,,98231.0,Auto,787,0,2026-01-13 06:39:58.486465,Default,North
CUST3443,38.0,97986,,424494.0,Auto,712,2,2026-04-16 06:39:58.486467,Active,West
CUST3444,38.0,124940,Student,555074.0,Business,780,3,2026-03-27 06:39:58.486469,Delayed,East
CUST3445,41.0,129021,,517997.0,Personal,798,0,2026-04-19 06:39:58.486472,Default,East
CUST3446,43.0,140544,Student,87355.0,Business,733,3,2026-03-28 06:39:58.486474,Active,East
CUST3447,31.0,93034,Self-employed,793987.0,Personal,669,0,2026-04-28 06:39:58.486476,Delayed,South
CUST3448,49.0,144011,Salaried,793987.0,Auto,685,5,2025-11-18 06:39:58.486478,Default,South
CUST3449,57.0,40666,,401591.0,Personal,735,3,2026-03-22 06:39:58.486481,Delayed,West
CUST3450,50.0,124940,Student,790174.0,Business,742,2,2026-04-20 06:39:58.486483,Active,North
CUST3451,55.0,68899,Self-employed,424494.0,Home,753,1,2026-05-14 06:39:58.486485,Default,East
CUST3452,38.0,35029,,253206.0,Business,638,5,2026-04-18 06:39:58.486487,Active,South
CUST3453,55.0,144011,Business,286692.0,Business,730,5,2026-01-19 06:39:58.486490,Active,South
CUST3454,49.0,42337,Self-employed,524406.0,Business,784,0,2026-04-29 06:39:58.486492,Default,North
CUST3455,52.0,129021,,617152.0,Business,609,2,2026-02-07 06:39:58.486494,Active,East
CUST3456,37.0,75913,Self-employed,755641.0,Business,602,3,2026-02-11 06:39:58.486496,Delayed,East
CUST3457,47.0,110417,Salaried,732358.0,Personal,645,2,2026-01-02 06:39:58.486499,Active,North
CUST3458,30.0,126511,Salaried,617152.0,Personal,749,5,2026-01-15 06:39:58.486501,Default,West
CUST3459,52.0,90409,Salaried,455486.0,Home,666,0,2025-12-21 06:39:58.486503,Default,West
CUST3460,36.0,144062,Business,567196.0,Business,792,2,2026-01-20 06:39:58.486506,Delayed,North
CUST3461,25.0,120766,Salaried,253811.0,Business,696,3,2026-03-06 06:39:58.486507,Default,North
CUST3462,23.0,28635,Business,253811.0,Home,618,4,2026-01-12 06:39:58.486510,Active,West
CUST3463,39.0,120667,Salaried,52928.0,Home,661,5,2026-05-07 06:39:58.486512,Active,North
CUST3464,46.0,147359,Self-employed,635619.0,Auto,697,1,2026-01-13 06:39:58.486514,Default,East
CUST3465,34.0,58751,,104306.0,Home,656,1,2026-04-13 06:39:58.486516,Delayed,West
CUST3466,25.0,23009,,289204.0,Home,694,5,2026-01-30 06:39:58.486519,Delayed,West
CUST3467,33.0,23178,Salaried,537943.0,Home,706,4,2026-01-01 06:39:58.486521,Default,West
CUST3468,30.0,68443,,166751.0,Auto,687,0,2025-11-17 06:39:58.486523,Active,East
CUST3469,58.0,51831,Salaried,141426.0,Personal,740,2,2026-03-14 06:39:58.486526,Default,North
CUST3470,28.0,87613,Salaried,732358.0,Auto,743,2,2026-02-20 06:39:58.486528,Default,South
CUST3471,45.0,93034,Student,567196.0,Personal,743,4,2026-02-05 06:39:58.486530,Delayed,South
CUST3472,35.0,21161,Student,343076.0,Home,714,4,2026-01-07 06:39:58.486532,Active,East
CUST3473,24.0,143220,Student,506339.0,Auto,718,3,2026-04-29 06:39:58.486535,Delayed,East
CUST3474,29.0,90409,Business,90449.0,Auto,651,3,2025-12-25 06:39:58.486537,Delayed,North
CUST3475,22.0,23009,Student,798423.0,Personal,640,1,2026-03-08 06:39:58.486539,Active,South
CUST3476,32.0,118064,Salaried,451914.0,Auto,647,0,2026-05-03 06:39:58.486542,Active,West
CUST3477,49.0,55422,Self-employed,327941.0,Auto,690,0,2025-12-22 06:39:58.486544,Active,East
CUST3478,25.0,22176,Student,422209.0,Business,638,4,2025-12-22 06:39:58.486546,Default,South
CUST3479,36.0,126511,Student,781368.0,Personal,612,1,2026-02-03 06:39:58.486548,Active,West
CUST3480,38.0,74460,Self-employed,262104.0,Auto,731,1,2026-04-23 06:39:58.486550,Default,West
CUST3481,54.0,140544,Salaried,269248.0,Auto,695,3,2025-11-20 06:39:58.486552,Delayed,North
CUST3482,45.0,60130,Business,76015.0,Home,708,2,2025-12-18 06:39:58.486555,Active,East
CUST3483,24.0,82559,Student,667345.0,Business,703,0,2026-03-04 06:39:58.486557,Default,West
CUST3484,48.0,76997,Self-employed,630918.0,Business,697,1,2025-12-01 06:39:58.486578,Default,East
CUST3485,56.0,104762,Salaried,52928.0,Home,642,3,2026-01-11 06:39:58.486580,Default,South
CUST3486,39.0,134456,,170522.0,Home,687,3,2026-05-15 06:39:58.486582,Default,South
CUST3487,40.0,58751,Business,798423.0,Home,692,3,2026-02-06 06:39:58.486584,Delayed,East
CUST3488,29.0,81386,Self-employed,145057.0,Home,773,2,2026-03-10 06:39:58.486602,Active,West
CUST3489,24.0,31984,Self-employed,211704.0,Business,725,1,2026-02-19 06:39:58.486604,Active,West
CUST3490,55.0,72550,Self-employed,650902.0,Auto,708,4,2025-11-30 06:39:58.486606,Active,South
CUST3491,25.0,84892,Student,567196.0,Auto,646,4,2026-04-28 06:39:58.486608,Active,West
CUST3492,45.0,84892,,565303.0,Home,691,3,2026-03-09 06:39:58.486610,Active,West
CUST3493,23.0,124940,Business,286692.0,Personal,780,3,2026-01-08 06:39:58.486612,Active,South
CUST3494,58.0,99443,Salaried,433829.0,Home,752,2,2025-11-26 06:39:58.486614,Default,North
CUST3495,58.0,90409,Salaried,617922.0,Auto,640,3,2026-04-18 06:39:58.486616,Active,South
CUST3496,54.0,24675,,555074.0,Personal,602,5,2026-04-18 06:39:58.486618,Default,East
CUST3497,,46627,Self-employed,211704.0,Home,720,1,2026-02-05 06:39:58.486620,Delayed,North
CUST3498,43.0,126985,Self-employed,142313.0,Personal,676,3,2026-02-10 06:39:58.486621,Default,East
CUST3499,55.0,46627,Self-employed,630918.0,Home,694,3,2026-04-07 06:39:58.486624,Delayed,North
CUST3500,25.0,23178,Self-employed,166751.0,Business,612,1,2026-01-27 06:39:58.486625,Active,North
CUST3501,50.0,110071,Self-employed,683969.0,Auto,704,0,2026-01-29 06:39:58.486627,Delayed,South
CUST3502,39.0,75913,,343076.0,Home,617,5,2026-04-17 06:39:58.486629,Delayed,South
CUST3503,43.0,110417,Student,455486.0,Personal,636,5,2025-12-22 06:39:58.486631,Default,East
CUST3504,44.0,59321,Business,667345.0,Auto,770,4,2026-04-13 06:39:58.486633,Default,South
CUST3505,55.0,141025,Self-employed,147375.0,Home,761,3,2026-05-14 06:39:58.486635,Delayed,North
CUST3506,40.0,60130,Student,143566.0,Home,654,1,2026-01-28 06:39:58.486637,Delayed,South
CUST3507,49.0,110071,Salaried,617152.0,Home,651,4,2025-11-25 06:39:58.486639,Active,East
CUST3508,43.0,not_available,,580553.0,Home,635,2,2026-05-10 06:39:58.486641,Default,North
CUST3509,49.0,99443,Student,451914.0,Business,781,0,2026-03-15 06:39:58.486643,Delayed,East
CUST3510,41.0,101931,Self-employed,248573.0,Auto,786,3,2025-12-16 06:39:58.486645,Default,West
CUST3511,47.0,46627,Self-employed,382643.0,Business,713,0,2026-05-08 06:39:58.486647,Active,South
CUST3512,26.0,103291,Self-employed,667345.0,Auto,651,3,2026-02-02 06:39:58.486649,Active,North
CUST3513,54.0,141025,Student,211704.0,Home,618,3,2026-02-17 06:39:58.486651,Delayed,East
CUST3514,47.0,20320,Self-employed,650902.0,Auto,739,3,2026-03-03 06:39:58.486653,Active,South
CUST3515,33.0,105962,Student,141426.0,Personal,691,0,2026-04-19 06:39:58.486655,Delayed,South
CUST3516,29.0,86706,Self-employed,699899.0,Auto,738,5,2026-01-30 06:39:58.486656,Default,East
CUST3517,35.0,75913,Salaried,332868.0,Personal,647,2,2026-04-25 06:39:58.486659,Default,North
CUST3518,35.0,66250,Salaried,737005.0,Personal,700,5,2026-02-03 06:39:58.486663,Delayed,East
CUST3519,50.0,27135,Business,130294.0,Business,698,1,2025-12-11 06:39:58.486665,Delayed,South
CUST3520,44.0,59321,Self-employed,537943.0,Auto,743,1,2026-03-02 06:39:58.486667,Delayed,East
CUST3521,32.0,75913,Self-employed,544132.0,Home,798,5,2026-05-05 06:39:58.486669,Default,West
CUST3522,25.0,49327,Student,262104.0,Auto,646,2,2025-11-23 06:39:58.486671,Default,South
CUST3523,28.0,99443,Student,575275.0,Business,666,2,2025-12-05 06:39:58.486681,Active,North
CUST3524,55.0,73865,Self-employed,147375.0,Personal,630,3,2026-01-05 06:39:58.486684,Active,West
CUST3525,39.0,22537,Business,76015.0,Personal,675,3,2026-02-21 06:39:58.486686,Default,East
CUST3526,37.0,136595,Self-employed,90449.0,Business,607,1,2026-05-10 06:39:58.486688,Default,North
CUST3527,40.0,51831,Student,650902.0,Business,788,3,2025-11-19 06:39:58.486690,Delayed,West
CUST3528,23.0,42337,Self-employed,143566.0,Auto,643,3,2025-12-17 06:39:58.486692,Default,East
CUST3529,52.0,134817,Student,143566.0,Personal,777,2,2025-12-29 06:39:58.486694,Default,West
CUST3530,46.0,68443,Self-employed,52928.0,Business,634,0,2026-04-24 06:39:58.486696,Active,South
CUST3531,26.0,30770,,433829.0,Auto,788,5,2026-01-18 06:39:58.486698,Active,North
CUST3532,25.0,30770,Student,537943.0,Auto,782,4,2026-03-24 06:39:58.486700,Delayed,West
CUST3533,34.0,109904,Business,171139.0,Home,793,4,2026-05-03 06:39:58.486702,Active,South
CUST3534,37.0,not_available,,424494.0,Personal,613,3,2026-05-03 06:39:58.486704,Delayed,East
CUST3535,51.0,28635,Self-employed,763934.0,Auto,709,3,2026-03-08 06:39:58.486706,Default,South
CUST3536,30.0,66686,Student,734392.0,Business,603,5,2026-01-18 06:39:58.486708,Default,East
CUST3537,39.0,110417,,617922.0,Personal,744,4,2026-01-08 06:39:58.486710,Delayed,North
CUST3538,43.0,122958,Business,570335.0,Business,711,2,2026-03-16 06:39:58.486712,Active,South
CUST3539,34.0,69346,Student,342560.0,Business,668,4,2025-12-19 06:39:58.486714,Active,South
CUST3540,26.0,76997,,451914.0,Auto,751,4,2026-02-07 06:39:58.486715,Default,East
CUST3541,40.0,87613,,755641.0,Auto,648,4,2026-03-19 06:39:58.486717,Active,West
CUST3542,45.0,144011,,561933.0,Home,654,3,2026-02-06 06:39:58.486719,Delayed,East
CUST3543,33.0,64910,Salaried,457522.0,Business,798,3,2026-05-10 06:39:58.486721,Default,West
CUST3544,56.0,120667,Self-employed,332868.0,Auto,750,5,2026-03-21 06:39:58.486723,Active,East
